"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""run"",""sampler"",""seed"",""fastladies"",""accuracy"",""auroc"",""dataloading time"",""end-to-end time"",""equality"",""f1"",""inference time"",""loss"",""modelpath"",""num_edges"",""num_nodes"",""overall training time"",""parity"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""test-acc"",""test-auroc"",""test-f1"",""time per epoch"",""used memory"",""used memory full"",""sampled_edges"",""sampled_nodes"""
"gcn-bail-cluster-cpu-32-20-2-16-10000-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:03:56.000Z"",""19"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""10000"",""32"",""2"",""cluster"",""10"","""",""0.7674825191497803"",""0.8310630321502686"",""1.4794221334159374"",""13.409967366605995"",""2.3684706687927246"",""0.5651441812515259"",""0.8826065771281719"",""0.5619261562824249"",""2024-06-26-15-03-58-gcn-bail-cluster-cpu-32-20-2-16-10000-1024-[0]-None-1000.pkl"",""661492"",""18876"",""8.675766952335835"",""0.15874576568603516"",""[169.56,6.07,0.02,0.07,0]"",""0.7311655916273594"",""[18238464168,117377047696,119708461532,0]"",""[361287963.63,5720.21,26739256.02,557907684.59,9223.74,0,35130.01,1911260.26,0,0]"",""0.7677474021911621"",""0.8171466588973999"",""0.5636942386627197"",""0.4333791557699442"",""653.359375"",""[685096960,8197419008,237211648,2838528,0,3088351232,0,665939968,670404608,0]"",""11198"",""1912"""
"gcn-bail-cluster-cpu-32-20-2-16-8600-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:03:30.000Z"",""17"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""8600"",""32"",""2"",""cluster"",""10"","""",""0.7552977204322815"",""0.8274199962615967"",""1.5137198083102703"",""12.23078789934516"",""2.7784676551818848"",""0.5278544425964355"",""0.7065866850316525"",""0.5728082855542501"",""2024-06-26-15-03-31-gcn-bail-cluster-cpu-32-20-2-16-8600-1024-[0]-None-1000.pkl"",""661492"",""18876"",""7.627274688333273"",""0.09273910522460938"",""[156.07,5.97,0.01,0.06,0]"",""0.7735797427594662"",""[18238386129,117376950755,119708376703,0]"",""[361287793.84,5720.21,26739247.34,557906953.3,9223.73,0,35129.99,1911259.04,0,0]"",""0.7550328373908997"",""0.8104281425476074"",""0.5250616073608398"",""0.3810216588899493"",""653.84375"",""[685604864,8197922816,236982272,2838528,0,3088789504,0,666030080,670459904,0]"",""15238"",""2279"""
"gcn-bail-cluster-cpu-32-20-2-16-7200-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:03:06.000Z"",""15"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""7200"",""32"",""2"",""cluster"",""10"","""",""0.6938440203666687"",""0.803084135055542"",""1.5077752880752089"",""11.165000092238188"",""4.754526615142822"",""0.33459988236427307"",""0.6973962895572186"",""0.5981578007340431"",""2024-06-26-15-03-06-gcn-bail-cluster-cpu-32-20-2-16-7200-1024-[0]-None-1000.pkl"",""661492"",""18876"",""6.607479076832533"",""0.09192132949829102"",""[138.23,5.94,0.02,0.06,0]"",""0.7449398823082447"",""[18238319173,117376861042,119708298892,0]"",""[361287634.25,5720.21,26739238.65,557906309.2,9223.71,0,35129.97,1911258.44,0,0]"",""0.6988768577575684"",""0.7848104238510132"",""0.34726688265800476"",""0.3300290388986468"",""650.29296875"",""[681881600,8194334720,237481984,2838528,0,3080118272,0,662532096,666982400,0]"",""21310"",""2703"""
"gcn-bail-cluster-cpu-32-20-2-16-5800-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:02:42.000Z"",""15"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""5800"",""32"",""2"",""cluster"",""10"","""",""0.7069294452667236"",""0.8229570984840393"",""1.5026608556509018"",""10.125279244035482"",""4.6009931564331055"",""0.37618404626846313"",""0.7493985593318939"",""0.5905182858308157"",""2024-06-26-15-02-43-gcn-bail-cluster-cpu-32-20-2-16-5800-1024-[0]-None-1000.pkl"",""661492"",""18876"",""5.536433529108763"",""0.12086796760559082"",""[120.4,5.87,0.02,0.06,0]"",""0.7332088761031628"",""[18238255707,117376777469,119708228544,0]"",""[361287494.3,5720.21,26739230.11,557905678.83,9223.69,0,35129.94,1911257.81,0,0]"",""0.7122271656990051"",""0.7979512810707092"",""0.39266547560691833"",""0.27646645717322826"",""652.59375"",""[684294144,8196304896,236924928,2838528,0,3089694720,0,664993792,669408256,0]"",""30982"",""3312"""
"gcn-bail-cluster-cpu-32-20-2-16-4400-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:02:19.000Z"",""15"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""4400"",""32"",""2"",""cluster"",""10"","""",""0.613795280456543"",""0.5156746506690979"",""1.496823716908693"",""9.690429892390966"",""4.227476119995117"",""0.03238651528954506"",""0.7287719137966633"",""0.6775792241096497"",""2024-06-26-15-02-20-gcn-bail-cluster-cpu-32-20-2-16-4400-1024-[0]-None-1000.pkl"",""661492"",""18876"",""5.031257808208466"",""0.015260934829711914"",""[115.87,6.23,0.02,0.06,0]"",""0.6690058782696724"",""[18238198441,117376701593,119708163793,0]"",""[361287369.27,5720.21,26739221.53,557905066.68,9223.67,0,35129.89,1911257.22,0,0]"",""0.6016104817390442"",""0.5196191072463989"",""0.08292683213949203"",""0.25122284702956676"",""649.9140625"",""[681484288,8193810432,236040192,2838528,0,3087998976,0,661512192,665965568,0]"",""51100"",""4399"""
"gcn-bail-cluster-cpu-32-20-2-16-3000-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:01:56.000Z"",""15"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""3000"",""32"",""2"",""cluster"",""10"","""",""0.7155647277832031"",""0.8174679279327393"",""1.5341959297657013"",""8.523691032081842"",""3.971081018447876"",""0.4052287638187408"",""0.6485135070979595"",""0.5959664185841879"",""2024-06-26-15-01-56-gcn-bail-cluster-cpu-32-20-2-16-3000-1024-[0]-None-1000.pkl"",""661492"",""18876"",""4.087726213037968"",""0.17722928524017334"",""[89.6,5.64,0.01,0.07,0]"",""0.6529935300350189"",""[18238135878,117376621167,119708099351,0]"",""[361287251.33,5720.21,26739212.63,557904393.21,9223.64,0,35129.86,1911256.34,0,0]"",""0.7200677990913391"",""0.8097838759422302"",""0.4167770445346832"",""0.20404866728931664"",""649.93359375"",""[681504768,8195514368,236052480,2838528,0,3082379264,0,662106112,666559488,0]"",""103704"",""6461"""
"gcn-bail-cluster-cpu-32-20-2-16-2000-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:01:35.000Z"",""11"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""2000"",""32"",""2"",""cluster"",""10"","""",""0.6160733103752136"",""0.5480413436889648"",""1.489075444638729"",""7.790950778871775"",""5.1585612297058105"",""0.04254194721579552"",""0.729539692401886"",""0.66993048787117"",""2024-06-26-15-01-35-gcn-bail-cluster-cpu-32-20-2-16-2000-1024-[0]-None-1000.pkl"",""661492"",""18876"",""3.3812353275716305"",""0.10487979650497437"",""[72.95,5.77,0.02,0.06,0]"",""0.5958933010697365"",""[18238082421,117376558496,119708046168,0]"",""[361287159.57,5720.21,26739204.31,557903797.68,9223.63,0,35129.84,1911255.42,0,0]"",""0.6045772433280945"",""0.5471749901771545"",""0.08259586989879608"",""0.16872343104332685"",""653.75"",""[685506560,8195706880,237096960,2838528,0,3092951040,0,665321472,669749248,0]"",""216858"",""9671"""
"gcn-bail-cluster-cpu-32-20-2-16-1500-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:01:14.000Z"",""11"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""1500"",""32"",""2"",""cluster"",""10"","""",""0.5725789070129395"",""0.3853527009487152"",""1.507665477693081"",""7.557736590504646"",""2.40936541557312"",""0.16237542033195496"",""0.7394533343613148"",""0.7020735740661621"",""2024-06-26-15-01-14-gcn-bail-cluster-cpu-32-20-2-16-1500-1024-[0]-None-1000.pkl"",""661492"",""18876"",""3.1292770467698574"",""0.03798052668571472"",""[69.79,6.02,0.01,0.08,0]"",""0.5824157111346722"",""[18238032620,117376498085,119707999281,0]"",""[361287082.96,5720.21,26739195.86,557903206.56,9223.6,0,35129.81,1911255.28,0,0]"",""0.5649502277374268"",""0.37059229612350464"",""0.2076418399810791"",""0.15612486246973276"",""654.17578125"",""[685953024,8198610944,237862912,2838528,0,3083132928,0,666071040,670501888,0]"",""353752"",""12862"""
"gcn-bail-cluster-cpu-32-20-2-16-1400-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:00:52.000Z"",""13"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""1400"",""32"",""2"",""cluster"",""10"","""",""0.6374231576919556"",""0.5927544832229614"",""1.4884222783148289"",""7.749210346490145"",""7.423714637756348"",""0.08158883452415466"",""0.6900635249912739"",""0.6585925817489624"",""2024-06-26-15-00-53-gcn-bail-cluster-cpu-32-20-2-16-1400-1024-[0]-None-1000.pkl"",""661492"",""18876"",""3.394345559179783"",""0.04169905185699463"",""[75.5,5.93,0.02,0.06,0]"",""0.5804981365799904"",""[18237981924,117376438638,119707953070,0]"",""[361287010.38,5720.21,26739187.27,557902620.11,9223.57,0,35129.78,1911254.91,0,0]"",""0.6308540105819702"",""0.5736891031265259"",""0.040748897939920425"",""0.16925306897610426"",""655.3515625"",""[687185920,8200773632,237113344,2838528,0,3087556608,0,667750400,672177152,0]"",""390632"",""13785"""
"gcn-bail-cluster-cpu-32-20-2-16-1300-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:00:32.000Z"",""11"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""1300"",""32"",""2"",""cluster"",""10"","""",""0.6381118893623352"",""0.7129566669464111"",""1.502336848527193"",""7.747964441776276"",""5.872711658477783"",""0.09318996220827104"",""0.8153722360730171"",""0.6330611109733582"",""2024-06-26-15-00-32-gcn-bail-cluster-cpu-32-20-2-16-1300-1024-[0]-None-1000.pkl"",""661492"",""18876"",""3.274070207029581"",""0.02918410301208496"",""[74.47,5.81,0.02,0.06,0]"",""0.5406932756304741"",""[18237931232,117376375557,119707905591,0]"",""[361286931.82,5720.21,26739178.79,557902037.22,9223.55,0,35129.77,1911254.37,0,0]"",""0.6393303871154785"",""0.6896651983261108"",""0.10232067853212357"",""0.16336026396602393"",""658.0703125"",""[690036736,8202121216,237862912,2838528,0,3088285696,0,669847552,674305024,0]"",""449208"",""14866"""
"gcn-bail-cluster-cpu-32-20-2-16-10000-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T13:00:06.000Z"",""17"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""10000"",""32"",""1"",""cluster"",""10"","""",""0.7508476376533508"",""0.8356420993804932"",""1.5107099153101444"",""12.36558622121811"",""2.8481717109680176"",""0.5146042108535767"",""0.7616700939834118"",""0.5630161345005036"",""2024-06-26-15-00-06-gcn-bail-cluster-cpu-32-20-2-16-10000-1024-[0]-None-1000.pkl"",""661492"",""18876"",""7.769384149461985"",""0.1485966444015503"",""[150.97,5.81,0.02,0.05,0]"",""0.7374384663999081"",""[18237879704,117376314309,119707857326,0]"",""[361286853.76,5720.21,26739170.34,557901453.3,9223.54,0,35129.7,1911254.21,0,0]"",""0.7520661354064941"",""0.81471848487854"",""0.5157284736633301"",""0.3879923745989799"",""651.70703125"",""[683364352,8195239936,237776896,2838528,0,3086123008,0,664338432,668729344,0]"",""11796"",""1924"""
"gcn-bail-cluster-cpu-32-20-2-16-8600-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T12:59:38.000Z"",""19"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""8600"",""32"",""1"",""cluster"",""10"","""",""0.7189552783966064"",""0.7977741956710815"",""1.4918946139514446"",""11.976740457117558"",""3.0504393577575684"",""0.42864835262298584"",""0.7322961837053299"",""0.5997419357299805"",""2024-06-26-14-59-39-gcn-bail-cluster-cpu-32-20-2-16-8600-1024-[0]-None-1000.pkl"",""661492"",""18876"",""7.374493274837732"",""0.03741955757141113"",""[147.64,5.93,0.03,0.05,0]"",""0.7794005237519741"",""[18237809004,117376223195,119707775001,0]"",""[361286699.23,5720.21,26739161.82,557900717.15,9223.52,0,35129.67,1911253.79,0,0]"",""0.7245178818702698"",""0.7809913754463196"",""0.4583333432674408"",""0.36834809854626654"",""651.19921875"",""[682831872,8194916352,237133824,2838528,0,3086540800,0,663261184,667658240,0]"",""15440"",""2240"""
"gcn-bail-cluster-cpu-32-20-2-16-7200-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T12:59:13.000Z"",""16"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""7200"",""32"",""1"",""cluster"",""10"","""",""0.7284382581710815"",""0.7964879274368286"",""1.4920090027153492"",""11.610500201582909"",""3.960597515106201"",""0.4537510573863983"",""0.7346781529486179"",""0.5857074931263924"",""2024-06-26-14-59-14-gcn-bail-cluster-cpu-32-20-2-16-7200-1024-[0]-None-1000.pkl"",""661492"",""18876"",""7.03457261249423"",""0.04773139953613281"",""[150.86,5.5,0.02,0.06,0]"",""0.7465618662536144"",""[18237740139,117376137997,119707698002,0]"",""[361286549.91,5720.21,26739153.29,557900067.47,9223.49,0,35129.63,1911253.08,0,0]"",""0.7361729145050049"",""0.7806971669197083"",""0.47623053193092346"",""0.35137629639357326"",""652.0078125"",""[683679744,8197640192,236261376,2838528,0,3081281536,0,664276992,668700672,0]"",""21502"",""2700"""
"gcn-bail-cluster-cpu-32-20-2-16-5800-1024-[0]-None-1000,""finished"",""-"","""","""",""2024-06-26T12:58:50.000Z"",""15"","""",""gcn"",""1024"",""1000"",""bail"",""20"",""[0]"",""16"",""2"",""cpu"",""5800"",""32"",""1"",""cluster"",""10"","""",""0.6313307881355286"",""0.641823947429657"",""1.5585194937884808"",""10.149061605334282"",""4.800347328186035"",""0.08734425902366638"",""0.7034708485007286"",""0.6581502159436544"",""2024-06-26-14-58-50-gcn-bail-cluster-cpu-32-20-2-16-5800-1024-[0]-None-1000.pkl"",""661492"",""18876"",""5.535582888871431"",""0.01763904094696045"",""[118.45,5.86,0.02,0.07,0]"",""0.7436863146722317"",""[18237668155,117376046099,119707620539,0]"",""[361286396.62,5720.21,26739145.1,557899437.37,9223.47,0,35129.6,1911252.26,0,0]"",""0.6340326070785522"",""0.6319777369499207"",""0.11571940779685974"",""0.2763466088101268"",""654.1328125"",""[685907968,8198967296,236171264,2838528,0,3098198016,0,666697728,671097856,0]"",""30744"",""3359"""
